modifier,head,1830_head_denom,1840_head_denom,1850_head_denom,1860_head_denom,1870_head_denom,1880_head_denom,1890_head_denom,1900_head_denom,1910_head_denom,1920_head_denom,1930_head_denom,1940_head_denom,1950_head_denom,1960_head_denom,1970_head_denom,1980_head_denom,1990_head_denom,2000_head_denom,1830_head_family_size,1840_head_family_size,1850_head_family_size,1860_head_family_size,1870_head_family_size,1880_head_family_size,1890_head_family_size,1900_head_family_size,1910_head_family_size,1920_head_family_size,1930_head_family_size,1940_head_family_size,1950_head_family_size,1960_head_family_size,1970_head_family_size,1980_head_family_size,1990_head_family_size,2000_head_family_size,1830_head_prod,1840_head_prod,1850_head_prod,1860_head_prod,1870_head_prod,1880_head_prod,1890_head_prod,1900_head_prod,1910_head_prod,1920_head_prod,1930_head_prod,1940_head_prod,1950_head_prod,1960_head_prod,1970_head_prod,1980_head_prod,1990_head_prod,2000_head_prod,1830_local_mi,1840_local_mi,1850_local_mi,1860_local_mi,1870_local_mi,1880_local_mi,1890_local_mi,1900_local_mi,1910_local_mi,1920_local_mi,1930_local_mi,1940_local_mi,1950_local_mi,1960_local_mi,1970_local_mi,1980_local_mi,1990_local_mi,2000_local_mi,1830_log_ratio,1840_log_ratio,1850_log_ratio,1860_log_ratio,1870_log_ratio,1880_log_ratio,1890_log_ratio,1900_log_ratio,1910_log_ratio,1920_log_ratio,1930_log_ratio,1940_log_ratio,1950_log_ratio,1960_log_ratio,1970_log_ratio,1980_log_ratio,1990_log_ratio,2000_log_ratio,1830_mod_family_size,1840_mod_family_size,1850_mod_family_size,1860_mod_family_size,1870_mod_family_size,1880_mod_family_size,1890_mod_family_size,1900_mod_family_size,1910_mod_family_size,1920_mod_family_size,1930_mod_family_size,1940_mod_family_size,1950_mod_family_size,1960_mod_family_size,1970_mod_family_size,1980_mod_family_size,1990_mod_family_size,2000_mod_family_size,1830_mod_prod,1840_mod_prod,1850_mod_prod,1860_mod_prod,1870_mod_prod,1880_mod_prod,1890_mod_prod,1900_mod_prod,1910_mod_prod,1920_mod_prod,1930_mod_prod,1940_mod_prod,1950_mod_prod,1960_mod_prod,1970_mod_prod,1980_mod_prod,1990_mod_prod,2000_mod_prod,1830_modifier_denom,1840_modifier_denom,1850_modifier_denom,1860_modifier_denom,1870_modifier_denom,1880_modifier_denom,1890_modifier_denom,1900_modifier_denom,1910_modifier_denom,1920_modifier_denom,1930_modifier_denom,1940_modifier_denom,1950_modifier_denom,1960_modifier_denom,1970_modifier_denom,1980_modifier_denom,1990_modifier_denom,2000_modifier_denom,1830_ppmi,1840_ppmi,1850_ppmi,1860_ppmi,1870_ppmi,1880_ppmi,1890_ppmi,1900_ppmi,1910_ppmi,1920_ppmi,1930_ppmi,1940_ppmi,1950_ppmi,1960_ppmi,1970_ppmi,1980_ppmi,1990_ppmi,2000_ppmi,1830_sim_bw_constituents,1840_sim_bw_constituents,1850_sim_bw_constituents,1860_sim_bw_constituents,1870_sim_bw_constituents,1880_sim_bw_constituents,1890_sim_bw_constituents,1900_sim_bw_constituents,1910_sim_bw_constituents,1920_sim_bw_constituents,1930_sim_bw_constituents,1940_sim_bw_constituents,1950_sim_bw_constituents,1960_sim_bw_constituents,1970_sim_bw_constituents,1980_sim_bw_constituents,1990_sim_bw_constituents,2000_sim_bw_constituents,1830_sim_with_head,1840_sim_with_head,1850_sim_with_head,1860_sim_with_head,1870_sim_with_head,1880_sim_with_head,1890_sim_with_head,1900_sim_with_head,1910_sim_with_head,1920_sim_with_head,1930_sim_with_head,1940_sim_with_head,1950_sim_with_head,1960_sim_with_head,1970_sim_with_head,1980_sim_with_head,1990_sim_with_head,2000_sim_with_head,1830_sim_with_modifier,1840_sim_with_modifier,1850_sim_with_modifier,1860_sim_with_modifier,1870_sim_with_modifier,1880_sim_with_modifier,1890_sim_with_modifier,1900_sim_with_modifier,1910_sim_with_modifier,1920_sim_with_modifier,1930_sim_with_modifier,1940_sim_with_modifier,1950_sim_with_modifier,1960_sim_with_modifier,1970_sim_with_modifier,1980_sim_with_modifier,1990_sim_with_modifier,2000_sim_with_modifier
wake_noun,forest_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.347433603386484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.026062296586195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.88484826212027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8501115363011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.189039038652847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592323217474686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03872691413376557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16148591549957714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23981604843963608
walk_noun,stick_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.42403132415029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07324898203064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0526288532126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.37484039411333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.659995892429977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36308338453881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739612044905927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010717817045798876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07706677160440638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390718311234679,0.0,0.0
wall_noun,paper_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.589892258425,41.95235392680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066089190457772,6.938599455335857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.42795956993763,94.24419010894258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.39781182374583,197.09104777525172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076815597050831,7.527477006060396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.057628441590765,26.551836094703507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.561863971329175,8.567653646267507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019397583627477535,0.01077284357109812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11595933591865286,0.08624393618641034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16727918863803445,0.12491131605836449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wall_noun,street_noun,0.0,0.0,0.0,0.0,0.0,50.47771785649585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.369233809665719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.7065590455965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.6883085043619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.965784284662087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11971337416094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06826236182386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029180137406465793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12050391318385335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421509529067785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walnut_noun,creek_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.793490497431605,85.65628990331066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.199672344836365,7.285402218862249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.56237819549851,96.56852650010332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.5136456048485,195.19284065855695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786269627648466,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41653005427767,20.346989949375804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.812490630422962,7.42834819231564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018628190548696102,0.010901698599154363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12224787008221476,0.053798464548161784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15238049166965587,0.20263958629144294
war_noun,ad_noun,0.0,0.0,0.0,0.0,0.0,0.0,58.98304841223451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022367813028454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.62982991226602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.10972801836635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3479440511992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722678778347952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043420125857985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7463559397930426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748651018043973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
war_noun,cabinet_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87158345115362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625708843064465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.055837746842116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.52251021255496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236492618381302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.3960580778538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391990985935673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008361809951778555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13711862074227074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670864364215604,0.0,0.0,0.0,0.0,0.0,0.0
war_noun,debt_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66006535941367,62.960304954788775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076815597050831,7.527477006060396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.30409629903909,299.21960675701473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3166250826416,630.1088954889783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.486499861835468,6.19377174339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5470398053753,132.6046756340062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.525341358253257,6.2337418074378075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003506832236988439,0.032100303131694576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11116013432598747,0.20741361418760296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03154757106270064,0.1571999819436021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
war_noun,department_noun,0.0,0.0,0.0,69.59885056522126,0.0,137.5790681753587,262.2155601790252,106.87375730271674,110.60289327137876,273.9324734309534,328.1920169656782,759.1600621739792,0.0,549.2312809736896,0.0,826.1216617423853,0.0,0.0,0.0,0.0,0.0,4.321928094887363,0.0,5.965784284662087,4.666756591884804,4.584962500721156,4.20945336562895,5.470319934780034,5.926790153046223,5.133025418630783,0.0,5.108524456778169,0.0,6.057089192206821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,5.0,5.0,10.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,87.28162794860987,0.0,157.9324985157206,206.2450001365316,82.5022534267223,74.6037412307029,141.32397268407726,191.62347940166632,242.68878927875195,0.0,58.155204381571146,0.0,38.616802753659464,0.0,0.0,0.0,0.0,0.0,214.48362804212937,0.0,381.81846421117433,357.2156050082312,178.3350941729468,119.52013462291812,249.1319872981843,296.45851605831865,224.21333711652642,0.0,116.7328108543512,0.0,44.037319955364744,0.0,0.0,0.0,0.0,0.0,4.321928094887363,0.0,5.965784284662087,5.0,5.189824558880018,4.20945336562895,6.486499861835468,6.19377174339668,4.236492618381302,0.0,7.7279204545632,0.0,8.07324898203064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,4.0,19.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.55824516917495,0.0,103.89417693018218,224.3479440511992,79.45438943192504,89.10667763978185,135.5470398053753,132.6046756340062,578.3960580778538,0.0,46.9148164229596,0.0,140.22125373851142,0.0,0.0,0.0,0.0,0.0,6.234401996329276,0.0,6.866630370248721,3.8193518543802147,5.893018101908736,3.7301870615351445,5.047284738717045,3.9921558208680485,1.4109813330159997,0.0,4.153943170112225,0.0,2.4135501721037165,0.0,0.0,0.0,0.0,0.0,0.0030222062914526332,0.0,0.010354238036724944,0.002413836170489638,0.002355271750347281,0.006899731228920537,0.003285687641469165,0.00595131466759184,0.013170265049112324,0.0,0.0019792693101665644,0.0,0.0013898502841310602,0.0,0.0,0.0,0.0,0.0,0.05376033305704704,0.0,0.04555050195875324,0.04892515648977597,0.04751366214208117,0.05011820632616593,0.043806416412418094,0.04360983948980857,0.1245354556312228,0.0,0.01605811848056866,0.0,0.04599806754837253,0.0,0.0,0.0,0.0,0.0,0.056216286611276395,0.0,0.23792504908451703,0.05042929431260052,0.050455596693259205,0.11006170594760926,0.09836683525127475,0.12377620946614765,0.07810797942497706,0.0,0.14241835644358913,0.0,0.03209213924439534,0.0,0.0
war_noun,effort_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.02981447499332,0.0,0.0,0.0,0.0,0.0,39.395431207184416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625708843064465,0.0,0.0,0.0,0.0,0.0,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.73518038939986,0.0,0.0,0.0,0.0,0.0,138.40803224883885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.82512221518397,0.0,0.0,0.0,0.0,0.0,314.0931357694652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236492618381302,0.0,0.0,0.0,0.0,0.0,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.3960580778538,0.0,0.0,0.0,0.0,0.0,62.76941930590086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391985868782756,0.0,0.0,0.0,0.0,0.0,10.646771711449142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010150063516058915,0.0,0.0,0.0,0.0,0.0,0.008087904718262767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044571767939109476,0.0,0.0,0.0,0.0,0.0,0.12312880839446302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02329311549235666,0.0,0.0,0.0,0.0,0.0,0.06568653448145018
war_noun,food_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17742799230607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03708931873522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.76724805335715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.05366736286993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236492618381302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.3960580778538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793349944381633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737768300825076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491560587345796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06893624876906869,0.0,0.0,0.0,0.0,0.0,0.0
war_noun,industry_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.62148316932637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.618385502258606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.396022452925948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.015470892487865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236492618381302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.3960580778538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4350601442897617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01133301260031196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986010919176323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21696276223636693,0.0,0.0,0.0,0.0,0.0,0.0
